SOLVER_HANDLE,PROBLEM_ID,TITLE_NM,TAGS_NM,SOLVED_LVL,HASH_ID
kohandy,17022,Sleepy Cow Sorting,ds segtree,16,17022
kohandy,17024,Grass Planting,tree,9,17024
kohandy,17025,Icy Perimeter,graph traversal bfs dfs,11,17025
kohandy,17026,Mountain View,sorting sweeping,12,17026
kohandy,17027,Shell Game,impl simulation,4,17027
kohandy,17033,Cow Land,ds tree segtree lca hld,20,17033
kohandy,17034,Dishwashing,binary search ds greedy impl stack,18,17034
kohandy,17042,Elder,impl simulation,3,17042
kohandy,17070,파이프 옮기기 1,dp graph traversal,11,17070
kohandy,17094,Serious Problem,impl string,3,17094
kohandy,17103,골드바흐 파티션,math number theory primality test eratosthenes,9,17103
kohandy,17104,골드바흐 파티션 2,math number theory primality test eratosthenes fft,21,17104
kohandy,17109,"연결그래프의 모든 간선의 저항이 1Ω일 경우 간선으로 직접 이어진 모든 쌍의 점 A, B 에 대해 A와 B 사이의 합성저항 값의 총합을 구한 뒤 소수점 넷째자리에서 반올림한 값을 출력하는 문제",,0,17109
kohandy,17117,평가,,0,17117
kohandy,17118,갓 소수,fermat's little thm number theory math,0,17118
kohandy,17134,르모앙의 추측,math number theory primality test eratosthenes fft,20,17134
kohandy,17143,낚시왕,impl simulation,15,17143
kohandy,17144,미세먼지 안녕!,impl simulation,12,17144
kohandy,17161,편집 거리 (Hard),dp string d&c hirschberg's,25,17161
kohandy,17173,배수들의 합,math impl bruteforce,4,17173
kohandy,17174,전체 계산 횟수,arithmetic math,3,17174
kohandy,17177,내접사각형 만들기,math geom,5,17177
kohandy,17208,카우버거 알바생,dp knapsack,12,17208
kohandy,17210,문문문,math impl,3,17210
kohandy,17219,비밀번호 찾기,ds set hashset,7,17219
kohandy,17256,달달함이 넘쳐흘러,math impl arithmetic,2,17256
kohandy,17263,Sort 마스터 배지훈,impl,3,17263
kohandy,17284,Vending Machine,math impl arithmetic,3,17284
kohandy,17294,귀여운 수~ε٩(๑> ₃ <)۶з,math impl,5,17294
kohandy,17295,엔드게임 스포일러,,0,17295
kohandy,17306,전쟁 중의 삶,ds tree set trie,18,17306
kohandy,17345,Maximum Profit,flow mfmc graph,22,17345
kohandy,17346,Maintaining a Sequence,splay tree tree,24,17346
kohandy,17347,Text Editor,ds rope string,20,17347
kohandy,17350,2루수 이름이 뭐야,impl string,3,17350
kohandy,17353,"하늘에서 떨어지는 1, 2, ..., R-L+1개의 별",ds segtree lazyprop difference array,19,17353
kohandy,17356,욱 제,math arithmetic,2,17356
kohandy,17362,수학은 체육과목 입니다 2,math arithmetic,2,17362
kohandy,17363,우유가 넘어지면?,impl,5,17363
kohandy,17365,별다줄,dp ds string tree trie,18,17365
kohandy,17367,공교육 도박,math dp probability,16,17367
kohandy,17368,교점 세기,case work math,21,17368
kohandy,17370,육각형 우리 속의 개미,graph bruteforce traversal dfs backtrack,13,17370
kohandy,17371,이사,greedy geom,15,17371
kohandy,17372,피보나치 수의 최대공약수의 합,math dp number theory prefix sum euler phi function,24,17372
kohandy,17373,녜힁,binary search ds offline query pst segtree,20,17373
kohandy,17386,선분 교차 1,geom line segment intersection check,13,17386
kohandy,17387,선분 교차 2,geom case work line segment intersection check,14,17387
kohandy,17388,와글와글 숭고한,impl,2,17388
kohandy,17399,트리의 외심,tree lca,19,17399
kohandy,17401,일하는 세포,math exponentiation by squaring,16,17401
kohandy,17404,RGB거리 2,dp,12,17404
kohandy,17408,수열과 쿼리 24,ds segtree,17,17408
kohandy,17409,증가 수열의 개수,dp ds segtree,17,17409
kohandy,17410,수열과 쿼리 1.5,sqrt decomposition,21,17410
kohandy,17412,도시 왕복하기 1,graph flow,17,17412
kohandy,17414,Sebin Loves Euler Circuit,ds dfs dsu eulerian path graph traversal,17,17414
kohandy,17429,국제 메시 기구,ds tree segtree lazyprop ett hld,22,17429
kohandy,17450,과자 사기,math impl arithmetic,3,17450
kohandy,17451,평행 우주,math greedy,8,17451
kohandy,17452,Christmalo.win,string sorting,12,17452
kohandy,17453,두 개의 문,bruteforce bitmask,12,17453
kohandy,17473,수열과 쿼리 25,ds segtree lazyprop beats,26,17473
kohandy,17474,수열과 쿼리 26,ds segtree lazyprop beats,25,17474
kohandy,17476,수열과 쿼리 28,ds segtree lazyprop beats,25,17476
kohandy,17496,스타후르츠,math arithmetic,3,17496
kohandy,17526,Star Trek,dp cht lichao,21,17526
kohandy,17530,Buffoon,math impl,3,17530
kohandy,17548,Greetings!,impl string,2,17548
kohandy,17588,Missing Numbers,impl,3,17588
kohandy,17598,Animal King Election,impl string,2,17598
kohandy,17607,수열과 쿼리 31,tree splay tree,24,17607
kohandy,17609,회문,string two-pointer,11,17609
kohandy,17613,점프,dp d&c,19,17613
kohandy,17614,369,impl bruteforce,3,17614
kohandy,17615,볼 모으기,greedy,10,17615
kohandy,17618,신기한 수,bruteforce impl,3,17618
kohandy,17626,Four Squares,dp bruteforce,8,17626
kohandy,17777,Copy and Paste,ds string rope,20,17777
kohandy,17783,Breaking Branches,math game theory parity,4,17783
kohandy,17791,Jazz it Up!,math number theory,6,17791
kohandy,17863,FYI,impl string,2,17863
kohandy,17869,Simple Collatz Sequence,math impl arithmetic,3,17869
kohandy,17874,Piece of Cake!,math arithmetic,2,17874
kohandy,17884,Lost Lineup,impl,3,17884
kohandy,17903,Counting Clauses,impl,2,17903
kohandy,17912,License to Launch,impl,2,17912
kohandy,17944,퐁당퐁당 1,math impl,3,17944
kohandy,17945,통학의 신,math bruteforce,3,17945
kohandy,17946,피자는 나눌 수록 커지잖아요,math,4,17946
kohandy,17955,Max or Min,ds segtree,23,17955
kohandy,17956,Level Up,dp greedy knapsack,20,17956
kohandy,17957,Find the Array,binary search,23,17957
kohandy,17958,Cycle String?,ad-hoc constructive case work,17,17958
kohandy,17959,Life Transfer,greedy two-pointer,18,17959
kohandy,17961,수열과 쿼리 35,ds tree segtree splay tree,26,17961
kohandy,17962,Game on a Tree,dp tree dp game theory tree,22,17962
kohandy,17963,Projection,constructive impl,15,17963
kohandy,17965,Absolute Game,game theory,16,17965
kohandy,17966,Graph and Cycles,graph greedy,17,17966
kohandy,17968,Fire on Field,impl dp bruteforce,7,17968
kohandy,17969,Gene Tree,dp tree dp tree,19,17969
kohandy,17971,Ladder Game,greedy sorting,21,17971
kohandy,17972,Network Vulnerability,dp ds segtree lazyprop,25,17972
kohandy,17974,Same Color,ds dp segtree,21,17974
kohandy,17975,Strike Zone,ds segtree sweeping compression maximum subarray,21,17975
kohandy,17976,Thread Knots,greedy binary search parametric search,13,17976
kohandy,17977,Triangulation,ad-hoc dp math,14,17977
kohandy,17978,Washer,math bruteforce geom 3d,22,17978
kohandy,17979,What’s Mine is Mine,dp,12,17979
kohandy,18005,Even or Odd?,math number theory,3,18005
kohandy,18031,Cut Inequality Down,ds segtree sparse table,21,18031
kohandy,18032,Dazzling Stars,geom,19,18032
kohandy,18033,Eggfruit Cake,math binary search combinatorics two-pointer,11,18033
kohandy,18035,Gluing Pictures,greedy string suffix array and lcp array,19,18035
kohandy,18037,Improve SPAM,dp graph traversal dfs,12,18037
kohandy,18039,Know your Aliens,arithmetic d&c math,13,18039
kohandy,18041,Mountain Ranges,impl bruteforce,4,18041
kohandy,18063,Jazz Enthusiast,math impl string arithmetic,3,18063
kohandy,18071,Equidistant,graph traversal tree dfs,16,18071
kohandy,18096,Арифметическая магия,math,1,18096
kohandy,18108,1998년생인 내가 태국에서는 2541년생?!,math arithmetic,1,18108
kohandy,18110,solved.ac,math impl sorting,7,18110
kohandy,18111,마인크래프트,impl bruteforce,9,18111
kohandy,18119,단어 암기,bruteforce bitmask,12,18119
kohandy,18123,평행우주,tree hash 센트로이드 tree isomorphism rerooting tree diameter,22,18123
kohandy,18127,모형결정,math arithmetic,3,18127
kohandy,18139,Rush Hour Puzzle,impl graph traversal,18,18139
kohandy,18140,The Power Monitor System,,21,18140
kohandy,18141,Are They All Integers?,bruteforce math,4,18141
kohandy,18142,Tapioka,impl string,4,18142
kohandy,18143,The League of Sequence Designers,constructive math,18,18143
kohandy,18146,Mining a,math,14,18146
kohandy,18148,Automatic Control Machine,bruteforce bitmask,10,18148
kohandy,18149,Length of Bundle Rope,ds greedy priority queue,12,18149
kohandy,18150,Largest Quadrilateral,convex hull geom sorting sweeping two-pointer,21,18150
kohandy,18158,What an Easy Problem,impl,4,18158
kohandy,18187,평면 분할,math geom,9,18187
kohandy,18198,Basketball One-on-One,impl string,2,18198
kohandy,18227,성대나라의 물탱크,ds tree segtree ett,18,18227
kohandy,18247,겨울왕국 티켓 예매,math arithmetic,3,18247
kohandy,18250,철도 여행,graph traversal eulerian path,16,18250
kohandy,18251,내 생각에 A번인 단순 dfs 문제가 이 대회에서 E번이 되어버린 건에 관하여 (Easy),dp graph traversal dfs sweeping maximum subarray,17,18251
kohandy,18301,Rats,math arithmetic,1,18301
kohandy,18309,Extreme Temperatures,math impl string arithmetic parsing,3,18309
kohandy,18310,안테나,math greedy sorting,8,18310
kohandy,18323,Photoshoot,bruteforce math,6,18323
kohandy,18330,Petrol,math impl arithmetic,2,18330
kohandy,18398,HOMWRK,math impl arithmetic,2,18398
kohandy,18408,3 つの整数 (Three Integers),impl,2,18408
kohandy,18409,母音を数える (Counting Vowels),impl string,1,18409
kohandy,18411,試験 (Exam),math impl arithmetic,2,18411
kohandy,18412,文字列の反転 (Inversion of a String),impl string,3,18412
kohandy,18414,X に最も近い値 (The Nearest Value),impl,2,18414
kohandy,18427,함께 블록 쌓기,dp knapsack,12,18427
kohandy,18436,수열과 쿼리 37,segtree ds,15,18436
kohandy,18437,회사 문화 5,ds tree segtree lazyprop ett,18,18437
kohandy,18438,LCS 5,dp d&c traceback lcs hirschberg's,25,18438
kohandy,18439,LCS 6,dp string bit set lcs bitset lcs,26,18439
kohandy,18440,LCS 7,dp string d&c bit set lcs bitset lcs hirschberg's,27,18440
kohandy,18441,제곱 부분문자열,dp string bit set traceback lcs bitset lcs,27,18441
kohandy,18642,Challenge,constructive tree,16,18642
kohandy,18645,Graph Measurement,math randomization stats,22,18645
kohandy,18649,Lowest Unique,greedy ad-hoc constructive,6,18649
kohandy,18691,Pokemon Buddy,math impl arithmetic,2,18691
kohandy,18698,The Walking Adam,impl string,2,18698
kohandy,18702,Array Queries,ds segtree lazyprop beats,25,18702
kohandy,18762,Junk Problem,math ad-hoc constructive,27,18762
kohandy,18798,OR과 쿼리,ds segtree,21,18798
kohandy,18856,피드백,impl,3,18856
kohandy,18870,좌표 압축,sorting compression,9,18870
kohandy,18877,Social Distancing,binary search parametric search,13,18877
kohandy,18880,Social Distancing I,greedy case work,12,18880
kohandy,18881,Social Distancing II,sorting sweeping,7,18881
kohandy,18883,N M 찍기,impl,3,18883
kohandy,18917,수열과 쿼리 38,math impl,8,18917
kohandy,18944,Non-Decreasing Subarray Game,binary search prefix sum,19,18944
kohandy,18964,Questionnaire,math ad-hoc parity,3,18964
kohandy,19155,Copying Homework,impl constructive,4,19155
kohandy,19277,"ADD, DIV, MAX",ds segtree lazyprop beats,25,19277
kohandy,19376,Hash,constructive bitmask hash randomization pigeonhole birthday,19,19376
kohandy,19455,Bitwise Queries,ds segtree lazyprop beats,26,19455
kohandy,19472,Array and Operations,ds segtree lazyprop beats,25,19472
kohandy,19514,Intersection is Not Allowed!,math combinatorics linear algebra gaussian elimination lgv lemma,25,19514
kohandy,19532,수학은 비대면강의입니다,math bruteforce,4,19532
kohandy,19535,ㄷㄷㄷㅈ,math tree combinatorics,13,19535
kohandy,19538,루머,graph traversal bfs,12,19538
kohandy,19539,사과나무,math greedy,11,19539
kohandy,19540,인버스 ㄷㄷㄷㅈ,tree constructive,21,19540
kohandy,19541,역학 조사,impl greedy simulation,16,19541
kohandy,19542,전단지 돌리기,graph traversal tree dfs,13,19542
kohandy,19543,던전 지도,two-pointer,16,19543
kohandy,19544,함수 복원,combinatorics graph math,16,19544
kohandy,19572,가뭄(Small),math arithmetic,3,19572
kohandy,19585,전설,ds string tree set hashset trie,18,19585
kohandy,19589,카드 셔플,tree splay tree,24,19589
kohandy,19598,최소 회의실 개수,ds greedy sorting sweeping priority queue,11,19598
kohandy,19602,Dog Treats,math arithmetic,2,19602
kohandy,19651,수열과 쿼리 39,ds segtree lazyprop,21,19651
kohandy,19661,Arcade,dag dp graph lis,18,19661
kohandy,19698,헛간 청약,math arithmetic,2,19698
kohandy,19751,Fractification,math bruteforce,3,19751
kohandy,19771,Сапсан,math,3,19771
kohandy,19774,ABCD-код,math impl arithmetic,3,19774
kohandy,19786,Ставка,math impl arithmetic,3,19786
kohandy,19796,Реклама на заборе,impl simulation,3,19796
kohandy,19843,수면 패턴,impl,5,19843
kohandy,19844,단어 개수 세기,impl string,7,19844
kohandy,19845,넴모넴모 2020,binary search,12,19845
kohandy,19846,신기한 연산,ad-hoc constructive,15,19846
kohandy,19847,여우 신탁,dp math probability,14,19847
kohandy,19848,빈 문자열 만들기,ds greedy stack,19,19848
kohandy,19849,문제지 나르기,backtrack bitmask geom hyperdimensional math,19,19849
kohandy,19944,뉴비의 기준은 뭘까?,impl,2,19944
kohandy,19963,Санта Клаус,impl,3,19963
kohandy,20017,Топот котов,math impl arithmetic,3,20017
kohandy,20036,Ball Alignment,binary search compression dp sorting,20,20036
kohandy,20040,사이클 게임,ds dsu,12,20040
kohandy,20041,Escaping,math greedy geom,16,20041
kohandy,20044,Project Teams,greedy sorting,7,20044
kohandy,20045,Trading System,ds segtree binary search prefix sum priority queue pst,21,20045
kohandy,20046,Road Reconstruction,graph traversal shortest path dijkstra's grid graph,12,20046
kohandy,20047,동전 옮기기,dp,14,20047
kohandy,20053,"최소, 최대 2",impl,3,20053
kohandy,20090,Aliens,aliens trick binary search cht dp,24,20090
kohandy,20149,선분 교차 3,geom case work line segment intersection check,17,20149
kohandy,20150,선분 교차 4,ds geom set sweeping treeset line segment intersection check,21,20150
kohandy,20151,선분 교차 5,ds geom set sweeping treeset line segment intersection check,22,20151
kohandy,20169,Autonomous Vehicle,impl geom binary search simulation,19,20169
kohandy,20170,Commemorative Dice,math bruteforce probability,5,20170
kohandy,20171,Dessert Café,dp graph traversal tree dfs tree dp,14,20171
kohandy,20172,Electric Vehicle,dp,23,20172
kohandy,20173,Imprecise Computer,dp constructive,13,20173
kohandy,20174,Ink Mix,dominator tree tree,24,20174
kohandy,20175,Mobile Robot,math,14,20175
kohandy,20176,Needle,math fft,20,20176
kohandy,20177,Stock Analysis,ds segtree offline query multidimensional segtree,22,20177
kohandy,20178,Switches,math linear algebra gaussian elimination xor basis,18,20178
kohandy,20180,Two Buildings,dp d&c d&c optimization,22,20180
kohandy,20215,Cutting Corners,math geom pythagoras thm,2,20215
kohandy,20216,Ducky Debugging,impl string,4,20216
kohandy,20232,Archivist,impl,2,20232
kohandy,20233,Bicycle,math arithmetic,2,20233
kohandy,20240,Integer Square,bruteforce geom pythagoras thm,5,20240
kohandy,20254,Site Score,math arithmetic,1,20254
kohandy,20282,Game Show!,impl,3,20282
kohandy,20303,할로윈의 양아치,dp graph ds traversal dsu knapsack,14,20303
kohandy,20305,피보나치와 수열과 쿼리,dp prefix sum sweeping offline query difference array,17,20305
kohandy,20332,Divvying Up,math impl arithmetic,3,20332
kohandy,20336,Haughty Cuisine,impl string,2,20336
kohandy,20339,Kleptocrat,math graph traversal dfs bitmask linear algebra gaussian elimination xor basis,21,20339
kohandy,20349,Xortest Path,math graph traversal bitmask linear algebra gaussian elimination xor basis,21,20349
kohandy,20352,Circus,math geom,2,20352
kohandy,20353,Atrium,math geom,2,20353
kohandy,20359,A simple task,math bruteforce number theory,3,20359
kohandy,20360,Binary numbers,math impl,3,20360
kohandy,20361,일우는 야바위꾼,impl simulation,3,20361
kohandy,20374,Big Money,math arithmetic arbitrary precision / big integers,3,20374
kohandy,20410,추첨상 사수 대작전! (Easy),bruteforce,3,20410
kohandy,20411,추첨상 사수 대작전! (Normal),math bruteforce number theory,6,20411
kohandy,20412,추첨상 사수 대작전! (Hard),math number theory modular multiplicative inverse fermat's little thm,14,20412
kohandy,20473,Гостиница,math impl bruteforce arithmetic,3,20473
kohandy,20492,세금,math arithmetic,1,20492
kohandy,20499,Darius님 한타 안 함?,math arithmetic,2,20499
kohandy,20528,끝말잇기,string ad-hoc,4,20528
kohandy,20529,가장 가까운 세 사람의 심리적 거리,bruteforce pigeonhole,10,20529
kohandy,20530,양분,graph ds traversal tree dfs dsu,16,20530
kohandy,20531,인간관계,math dp ds combinatorics dsu,16,20531
kohandy,20532,정점 간 통신 네트워크,dfs graph traversal math number theory tree,17,20532
kohandy,20533,상금 분배,binary search ds greedy segtree sorting stack,20,20533
kohandy,20540,연길이의 이상형,impl string,3,20540
kohandy,20553,다오와 디지니의 데이트,greedy prefix sum,14,20553
kohandy,20554,경로 수정하기,case work ternary search,17,20554
kohandy,20555,타자연습,dp,15,20555
kohandy,20559,정기 모임 2,ds dsu segtree sorting,22,20559
kohandy,20560,맛집 탐방,dp graph scc,18,20560
kohandy,20562,휴식,game theory,19,20562
kohandy,20563,Counting Stars,geom sorting,24,20563
kohandy,20564,트리와 쿼리 19,ds hld lazyprop segtree tree,22,20564
kohandy,20569,Social Dancers,math bitmask probability,8,20569
kohandy,20575,Buffon's Needle,arithmetic math string,5,20575
kohandy,20647,Cowntagion,graph traversal greedy tree,13,20647
kohandy,20648,Rectangular Pasture,compression ds prefix sum segtree sweeping,17,20648
kohandy,20649,Stuck in a Rut,graph impl sorting,16,20649
kohandy,20650,Do You Know Your ABCs?,bruteforce math sorting,5,20650
kohandy,20651,Daisy Chains,bruteforce,5,20651
kohandy,20652,Stuck in a Rut,impl sorting simulation,14,20652
kohandy,20661,Vepar,math number theory primality test eratosthenes,14,20661
kohandy,20673,Covid-19,impl,2,20673
kohandy,20674,Statistics,math impl arithmetic,3,20674
kohandy,20833,Kuber,math impl arithmetic,2,20833
kohandy,20839,Betygsättning,impl case work,2,20839
kohandy,20867,Rulltrappa,math arithmetic,3,20867
kohandy,20877,Minigolf,math impl arithmetic,3,20877
kohandy,20944,팰린드롬 척화비,string ad-hoc,3,20944
kohandy,20970,Dance Mooves,graph ds traversal dfs permutation cycle decomposition,16,20970
kohandy,20971,No Time to Paint,ds prefix sum stack,14,20971
kohandy,20972,Spaced Out,ad-hoc greedy,15,20972
kohandy,20973,Uddered but not Herd,string,5,20973
kohandy,20974,Even More Odd Photos,math greedy,9,20974
kohandy,20975,Just Stalling,combinatorics greedy math sorting,10,20975
kohandy,20976,2 番目に大きい整数 (The Second Largest Integer),impl,2,20976
kohandy,21022,Three Points for a Win,math impl arithmetic,3,21022
kohandy,21105,New Financial Year,math arithmetic,3,21105
kohandy,21146,Rating Problems,math greedy arithmetic,3,21146
kohandy,21167,Curve Speed,math impl,3,21167
kohandy,21185,Some Sum,math number theory,3,21185
kohandy,21197,Stopwatch,math impl simulation arithmetic,3,21197
kohandy,21200,Forced Choice,impl,3,21200
kohandy,21212,Cakes,math impl arithmetic,3,21212
kohandy,21280,Förvirrad föreläsare,impl,3,21280
kohandy,21300,Bottle Return,math arithmetic,1,21300
kohandy,21312,홀짝 칵테일,math impl arithmetic,3,21312
kohandy,21335,Another Eruption,math geom,2,21335
kohandy,21339,Contest Struggles,math arithmetic,3,21339
kohandy,21354,Äpplen och päron,math impl arithmetic,2,21354
kohandy,21420,Монетки,impl,3,21420
kohandy,21553,암호 만들기,ad-hoc,3,21553
kohandy,21573,Кондиционер,impl string case work,3,21573
kohandy,21585,Alien Microwave,dp,14,21585
kohandy,21586,Another Substring Query Problem,ds merge sort tree segtree sorting string suffix array and lcp array,20,21586
kohandy,21587,Borders,bipartite matching flow graph,19,21587
kohandy,21590,Investigating Imposters,bfs dfs graph traversal,11,21590
kohandy,21591,Laptop Sticker,math impl arithmetic,2,21591
kohandy,21592,Longest Common Substring,string bruteforce set,6,21592
kohandy,21593,Simple Cron Spec,parsing string,9,21593
kohandy,21597,You Be the Judge!,case work impl math number theory primality test string,7,21597
kohandy,21598,SciComLove,impl,1,21598
kohandy,21603,K 2K 게임,impl,3,21603
kohandy,21612,Boiling Water,math impl arithmetic,2,21612
kohandy,21614,Secret Instructions,math impl arithmetic,3,21614
kohandy,21631,Checkers,math impl,2,21631
kohandy,21633,Bank Transfer,math impl arithmetic,2,21633
kohandy,21638,SMS from MCHS,impl,2,21638
kohandy,21645,Ролевая игра,math arithmetic,3,21645
kohandy,21665,Миша и негатив,impl string,2,21665
kohandy,21679,Клавиатура,impl,3,21679
kohandy,21736,헌내기는 친구가 필요해,graph traversal bfs dfs grid graph,9,21736
kohandy,21866,추첨을 통해 커피를 받자,impl,3,21866
kohandy,21926,Three-Axis Views,impl greedy,12,21926
kohandy,21927,Secrets of Legendary Treasure,dp greedy traceback,13,21927
kohandy,21928,Short Coding,impl graph bruteforce traversal constructive simulation dfs backtrack,18,21928
kohandy,21930,Jewelry Size,math geom binary search,19,21930
kohandy,21932,"To be Connected, or not to be, that is the Question",ds greedy dsu,20,21932
kohandy,21933,LCM of GCDs,math ds number theory segtree,21,21933
kohandy,21934,High-Tech Detective,case work combinatorics dp math,22,21934
kohandy,21935,Formica Sokobanica,graph traversal tree dfs,15,21935
kohandy,21955,Split,string,3,21955
kohandy,21964,선린인터넷고등학교 교가,string,2,21964
kohandy,21983,Basalt Breakdown,math geom arithmetic,4,21983
kohandy,22015,金平糖 (Konpeito),math impl arithmetic,2,22015
kohandy,22061,Покупка велосипеда,math arithmetic,3,22061
kohandy,22093,Соцопрос,math impl arithmetic,3,22093
kohandy,22123,Экзамен,math impl arithmetic,3,22123
kohandy,22150,Шоколадка,math impl,3,22150
kohandy,22155,Простая задача,impl,2,22155
kohandy,22193,Multiply,math arithmetic arbitrary precision / big integers,1,22193
kohandy,22259,Fraud,math impl,14,22259
kohandy,22279,Quality-Adjusted Life-Year,math arithmetic,2,22279
kohandy,22289,큰 수 곱셈 (3),math fft,21,22289
kohandy,22356,"종이, 펜, 삼각형",math prefix sum fft,22,22356
kohandy,22358,스키장,dp graph,14,22358
kohandy,22380,割り勘,math impl arithmetic,3,22380
kohandy,22876,츠바메가에시,ds segtree,17,22876
kohandy,22882,시험 문제 출제,binary search meet in the middle,20,22882
kohandy,22885,Reversort,impl sorting simulation,5,22885
kohandy,22886,Moons and Umbrellas,dp,11,22886
kohandy,22887,Reversort Engineering,sorting ad-hoc constructive,11,22887
kohandy,22890,Append Sort,arbitrary precision / big integers greedy,13,22890
kohandy,22893,Broken Clock,bruteforce extended euclidean algorithm impl math number theory,18,22893
kohandy,22910,Matrygons,dp math number theory primality test eratosthenes,17,22910
kohandy,22938,백발백준하는 명사수,math geom pythagoras thm,3,22938
kohandy,23048,자연수 색칠하기,math number theory constructive primality test eratosthenes,11,23048
kohandy,23055,공사장 표지판,impl,4,23055
kohandy,23056,참가자 명단,impl sorting,7,23056
kohandy,23057,도전 숫자왕,ds bruteforce set hashset treeset,9,23057
kohandy,23058,뒤집기 게임,bruteforce bitmask,13,23058
kohandy,23059,리그 오브 레게노,graph ds set hashset dag topological sorting,14,23059
kohandy,23060,백남이의 여행,constructive dfs graph traversal,16,23060
kohandy,23061,백남이의 여행 준비,dp knapsack,13,23061
kohandy,23062,백남이의 여행 준비의 준비,crt extended euclidean algorithm math number theory,17,23062
kohandy,23234,The World Responds,impl,1,23234
kohandy,23235,The Fastest Sorting Algorithm In The World,impl,1,23235
kohandy,23238,Best Student,offline query sqrt decomposition mo's,22,23238
kohandy,23239,당근 밭,case work geom math,16,23239
kohandy,23240,Colorful Tower of Hanoi,case work dp math,19,23240
kohandy,23242,Histogram,math dp prefix sum,15,23242
kohandy,23245,Similarity,ds segtree sorting,17,23245
kohandy,23246,Sport Climbing Combined,sorting,6,23246
kohandy,23247,Ten,bruteforce prefix sum,10,23247
kohandy,23248,Treasure Hunter,ds greedy lis,17,23248
kohandy,23311,세포 분열,dp,17,23311
kohandy,23334,Olympic Ranking,impl string,4,23334
kohandy,23335,Aliquot Sum,math number theory,6,23335
kohandy,23336,A Sorting Problem,ds segtree d&c,16,23336
kohandy,23337,Drunk Passenger,math dp probability,12,23337
kohandy,23338,Eatcoin,math binary search parametric search arbitrary precision / big integers,15,23338
kohandy,23339,Flip,ds segtree lazyprop,21,23339
kohandy,23340,Garden Park,dp tree dp sorting tree,17,23340
kohandy,23341,A Hard Problem,graph bruteforce set bitmask flow mfmc,22,23341
kohandy,23343,JavaScript,math impl string arithmetic,3,23343
kohandy,23567,Double Rainbow,two-pointer,11,23567
kohandy,23568,Find the House,ds hashset impl simulation set,6,23568
kohandy,23569,Friendship Graphs,bipartite graph dp graph traversal knapsack,19,23569
kohandy,23570,Grid Triangle,case work math,17,23570
kohandy,23571,John’s Gift,dp greedy sorting,18,23571
kohandy,23572,Logistical Warehouse 2,dp tree dp graph traversal greedy tree,19,23572
kohandy,23576,Stock Price Prediction,compression ds kmp segtree string,23,23576
kohandy,23767,Access Denied,impl string bruteforce parsing,10,23767
kohandy,23770,Dyson Circle,ad-hoc geom convex hull,17,23770
kohandy,23771,Exchange Students,ds greedy segtree set,20,23771
kohandy,23773,Glossary Arrangement,impl dp string binary search parametric search,18,23773
kohandy,23775,IXth Problem,impl binary search case work parametric search,20,23775
kohandy,23776,Jet Set,impl,12,23776
kohandy,23777,Knitpicking,impl ds set case work hashset pigeonhole,10,23777
kohandy,23795,사장님 도박은 재미로 하셔야 합니다,math impl arithmetic,2,23795
kohandy,23800,많이 튼튼한 금고 테스트,arbitrary precision / big integers combinatorics math parametric search,20,23800
kohandy,23825,SASA 모형을 만들어보자,math arithmetic,2,23825
kohandy,24072,帰省 (Homecoming),impl,2,24072
kohandy,24075,計算 (Calculation),math impl arithmetic,2,24075
kohandy,24078,余り (Remainder),math arithmetic,1,24078
kohandy,24079,移動 (Moving),math arithmetic,2,24079
kohandy,24082,立方体 (Cube),math arithmetic,1,24082
kohandy,24083,短針 (Hour Hand),math arithmetic,2,24083
kohandy,24086,身長 (Height),math arithmetic,1,24086
kohandy,24087,アイスクリーム (Ice Cream),math arithmetic,2,24087
kohandy,24183,Affischutskicket,math arithmetic,2,24183
kohandy,24196,Gömda ord,impl string,2,24196
kohandy,24262,알고리즘 수업 - 알고리즘의 수행 시간 1,impl simulation,1,24262
kohandy,24263,알고리즘 수업 - 알고리즘의 수행 시간 2,impl simulation,2,24263
kohandy,24264,알고리즘 수업 - 알고리즘의 수행 시간 3,math impl simulation arithmetic,3,24264
kohandy,24265,알고리즘 수업 - 알고리즘의 수행 시간 4,math impl simulation arithmetic,3,24265
kohandy,24266,알고리즘 수업 - 알고리즘의 수행 시간 5,math impl simulation,3,24266
kohandy,24267,알고리즘 수업 - 알고리즘의 수행 시간 6,math impl simulation,4,24267
kohandy,24294,ГРАДИНА,math arithmetic,2,24294
kohandy,24309,РАВЕНСТВО,math arithmetic arbitrary precision / big integers,1,24309
kohandy,24356,ЧАСОВНИК,math arithmetic,2,24356
kohandy,24365,ПЧЕЛИЧКАТА МАЯ,math arithmetic,2,24365
kohandy,24386,КЛЕЧКИ,impl case work,4,24386
kohandy,24397,말해 xor NO!,ds tree bitmask trie,18,24397
kohandy,24505,blobhyperthink,dp ds segtree,17,24505
kohandy,24542,튜터-튜티 관계의 수,ds dsu graph traversal,10,24542
kohandy,24544,카카오뷰 큐레이팅 효용성 분석,math impl arithmetic,4,24544
kohandy,24545,Y,dp graph traversal tree dfs tree dp,16,24545
kohandy,24547,mod와 쿼리,math ds number theory segtree sqrt decomposition,22,24547
kohandy,24548,도로 정보,prefix sum,13,24548
kohandy,24549,신촌방위본부의 부대 배치,bipartite matching,20,24549
kohandy,24550,이 멋진 수열에 쿼리를!,math ds segtree set exponentiation by squaring offline query compression linear algebra,22,24550
